	TCGA-OR-A5J1-01A-11D-A29J-05	TCGA-OR-A5J2-01A-11D-A29J-05	TCGA-OR-A5J3-01A-11D-A29J-05	TCGA-OR-A5J4-01A-11D-A29J-05	TCGA-OR-A5J5-01A-11D-A29J-05	TCGA-OR-A5J6-01A-31D-A29J-05	TCGA-OR-A5J7-01A-11D-A29J-05	TCGA-OR-A5J8-01A-11D-A29J-05	TCGA-OR-A5J9-01A-11D-A29J-05	TCGA-OR-A5JA-01A-11D-A29J-05	TCGA-OR-A5JB-01A-11D-A29J-05	TCGA-OR-A5JC-01A-11D-A29J-05	TCGA-OR-A5JD-01A-11D-A29J-05	TCGA-OR-A5JE-01A-11D-A29J-05	TCGA-OR-A5JF-01A-11D-A29J-05	TCGA-OR-A5JG-01A-11D-A29J-05	TCGA-OR-A5JI-01A-11D-A29J-05	TCGA-OR-A5JJ-01A-11D-A29J-05	TCGA-OR-A5JK-01A-11D-A29J-05	TCGA-OR-A5JL-01A-11D-A29J-05	TCGA-OR-A5JM-01A-11D-A29J-05	TCGA-OR-A5JO-01A-11D-A29J-05	TCGA-OR-A5JP-01A-11D-A29J-05	TCGA-OR-A5JQ-01A-11D-A29J-05	TCGA-OR-A5JR-01A-11D-A29J-05	TCGA-OR-A5JS-01A-11D-A29J-05	TCGA-OR-A5JT-01A-11D-A29J-05	TCGA-OR-A5JV-01A-11D-A29J-05	TCGA-OR-A5JW-01A-11D-A29J-05	TCGA-OR-A5JX-01A-11D-A29J-05	TCGA-OR-A5JY-01A-31D-A29J-05	TCGA-OR-A5JZ-01A-11D-A29J-05	TCGA-OR-A5K0-01A-11D-A29J-05	TCGA-OR-A5K1-01A-11D-A29J-05	TCGA-OR-A5K2-01A-11D-A29J-05	TCGA-OR-A5K3-01A-11D-A29J-05	TCGA-OR-A5K4-01A-11D-A29J-05	TCGA-OR-A5K5-01A-11D-A29J-05	TCGA-OR-A5K6-01A-11D-A29J-05	TCGA-OR-A5K8-01A-11D-A29J-05	TCGA-OR-A5K9-01A-11D-A29J-05	TCGA-OR-A5KO-01A-11D-A29J-05	TCGA-OR-A5KT-01A-11D-A29J-05	TCGA-OR-A5KU-01A-11D-A29J-05	TCGA-OR-A5KV-01A-11D-A29J-05	TCGA-OR-A5KW-01A-11D-A29J-05	TCGA-OR-A5KX-01A-11D-A29J-05	TCGA-OR-A5KY-01A-11D-A29J-05	TCGA-OR-A5KZ-01A-11D-A29J-05	TCGA-OR-A5L3-01A-11D-A29J-05	TCGA-OR-A5L4-01A-11D-A29J-05	TCGA-OR-A5L5-01A-11D-A29J-05	TCGA-OR-A5L6-01A-11D-A29J-05	TCGA-OR-A5L8-01A-11D-A29J-05	TCGA-OR-A5L9-01A-11D-A29J-05	TCGA-OR-A5LA-01A-11D-A29J-05	TCGA-OR-A5LB-01A-11D-A29J-05	TCGA-OR-A5LC-01A-11D-A29J-05	TCGA-OR-A5LD-01A-11D-A29J-05	TCGA-OR-A5LE-01A-11D-A29J-05	TCGA-OR-A5LG-01A-11D-A29J-05	TCGA-OR-A5LH-01A-11D-A29J-05	TCGA-OR-A5LJ-01A-11D-A29J-05	TCGA-OR-A5LK-01A-11D-A29J-05	TCGA-OR-A5LL-01A-11D-A29J-05	TCGA-OR-A5LM-01A-11D-A29J-05	TCGA-OR-A5LN-01A-11D-A29J-05	TCGA-OR-A5LO-01A-11D-A29J-05	TCGA-OR-A5LP-01A-11D-A29J-05	TCGA-OR-A5LR-01A-11D-A29J-05	TCGA-OR-A5LS-01A-11D-A29J-05	TCGA-OR-A5LT-01A-11D-A29J-05	TCGA-OU-A5PI-01A-12D-A29J-05	TCGA-P6-A5OF-01A-11D-A29J-05	TCGA-P6-A5OG-01A-22D-A29J-05	TCGA-PA-A5YG-01A-11D-A29J-05	TCGA-PK-A5H8-01A-11D-A29J-05	TCGA-PK-A5H9-01A-11D-A29J-05	TCGA-PK-A5HA-01A-11D-A29J-05	TCGA-PK-A5HB-01A-11D-A29J-05
NA-rs6626309-NA-0	0.902982110619891	0.922804483183745	0.0579967869101656	0.498077256769329	0.943879226282066	0.93592316206894	0.514309305394416	0.928642051446042	0.91869819038771	0.941870946741202	0.0790959141699833	0.0979175607460142	0.558035959156661	0.908375887142949	0.964778403417611	0.904761179042687	0.929705200887295	0.0670550152229396	0.0594637380658038	0.490214827736351	0.252640917640991	0.932497675061891	0.152505895405325	0.780018636391066	0.0670559905893994	0.489064870680169	0.965177328299696	0.0624512855323728	0.929224345222581	0.924995156252603	0.905523915614302	0.91912735163005	0.949139377600122	0.0503401602002188	0.328564418243407	0.060814620612718	0.957319776099017	0.538223340257407	0.0442772822856928	0.919762315195423	0.454699784199716	0.955749436098633	0.486525991785138	0.0537422384122308	0.13400611976105	0.0798635275738976	0.495132625426994	0.074380017336532	0.10841738068647	0.0559124287854324	0.95119252399814	0.790730110853312	0.101129442498352	0.0510092615916868	0.0452887373045737	0.211467773270674	0.9302543322042	0.902251561141452	0.100225277790057	0.884777871012955	0.0651559767255808	0.954777971104606	0.0685804883661697	0.0581167569847291	0.938097253907981	0.084323878394864	0.0353399994139423	0.961467034286366	0.0528097880765991	0.473090318800486	0.901715109588526	0.942456166617121	0.610058453221254	0.152224663061811	0.604871356417452	0.432005713725159	0.0110008257329607	0.854838761821186	0.832646391629403	0.831141618193982
NA-rs6991394-NA-0	0.105148973264805	0.887381187647558	0.934114769656544	0.942926190074136	0.334196177172858	0.52157999782942	0.938000296973586	0.0851255883255909	0.489872729868848	0.118502121723246	0.115999198605844	0.0927884137169663	0.479955616106832	0.931373937212829	0.959456988100015	0.916797115785031	0.0874364289131415	0.534966297587429	0.123506017881604	0.931532868443112	0.0728771581733504	0.502180637352666	0.0911688752292357	0.0774647130106607	0.946249120336741	0.515518185199546	0.534357873736529	0.941986253227555	0.874933849697908	0.504898068879039	0.0563336846505782	0.0943435996820055	0.0874081528046862	0.955983901951131	0.930086886759003	0.0757535209300061	0.471951527337548	0.0964301814783592	0.526156827246281	0.914913341938977	0.0979385656087139	0.0711991173922642	0.945965384213965	0.0840315954398391	0.520449928529432	0.442287939491536	0.53282511365061	0.103602562643769	0.0684504846427684	0.52439785829272	0.143889191924956	0.478629564124103	0.732809353257769	0.531476635788761	0.0788824185863141	0.106917692600593	0.910948836525905	0.0624705752235922	0.511889092935046	0.111863086465596	0.0803401007290939	0.0772775056719224	0.0876197360989894	0.797167726178385	0.0987585727539165	0.512894357342542	0.952343109227961	0.120433672442207	0.923910019618863	0.0779961088419751	0.112530987648073	0.938551193569352	0.186749132243077	0.79006001499458	0.542609589058701	0.875251906447275	0.626506086887517	0.201805177913029	0.167472889248337	0.171492083437385
NA-rs7746156-NA-0	0.0360800669178737	0.902804495974417	0.109584194512124	0.451275658154766	0.034501335672101	0.472767465848915	0.553329565498078	0.954672497020674	0.884127881057628	0.432887680945665	0.950942634750705	0.036760705836681	0.222351826498613	0.0341814938879049	0.957728546263572	0.955920660080951	0.387569610583692	0.135156910336946	0.265421253097306	0.956226850081676	0.0342897330282884	0.473662632793708	0.634987708334546	0.0356246824263505	0.0347441423924206	0.963434016627386	0.889858704733604	0.96331115057614	0.0340479014353596	0.959073246935542	0.561333411122106	0.919056944197574	0.0366729443715053	0.161202562946326	0.944758376837987	0.96393718236106	0.953012830201462	0.960139061173732	0.468155113290234	0.958308747061122	0.95733264454289	0.959407715630601	0.955898232150962	0.842265662168797	0.483240334026554	0.959543258337928	0.482089683705361	0.0359084444970855	0.35287847852711	0.963184384015331	0.95105282414587	0.036083967427437	0.959713905631325	0.930471785434767	0.764688427463	0.963629042105554	0.927267516828461	0.897342807458313	0.0365959093076289	0.039218026861602	0.46511466608559	0.786923282228971	0.887265841001356	0.0330415699680111	0.542980538499076	0.0334413721982562	0.036126873032634	0.893185839391155	0.255560764921116	0.0329742861780431	0.960160513976331	0.937764763190871	0.28175344402356	0.155285641954675	0.603669785819658	0.886189981032457	0.846234920328132	0.841635007312593	0.843799555981272	0.333442488323474
NA-rs798149-NA-0	0.0262864645713797	0.334573642843194	0.961679936711771	0.507125930802518	0.965342752739851	0.962957776657653	0.965697816663745	0.0261430733713457	0.963028009082159	0.368526142840369	0.0272326514015362	0.959256918066298	0.390021166540709	0.397471656240436	0.387012877691015	0.0263274334856752	0.963903963487809	0.965306661077258	0.95931544508672	0.37956824069333	0.962296421326883	0.964799426900267	0.0329166005348582	0.0272687430641299	0.962198876292847	0.0265371553088541	0.965986549964494	0.965255937659559	0.0289738302590924	0.958721395829436	0.960650836602683	0.962258378763609	0.965542720059627	0.0262172075972136	0.944988030487401	0.966838118111635	0.387347457157761	0.0255295151072546	0.403069765743806	0.0261772141332586	0.427685255082982	0.961617507889988	0.962979236565141	0.96318993383866	0.0289074996359474	0.412321912222192	0.414223064935569	0.231997235950819	0.0274423732247153	0.403702833014704	0.78303108412515	0.23207819832907	0.0289328613447971	0.966778615640873	0.370162948511505	0.964025894780355	0.0317343547223328	0.409374101293602	0.0286850969583437	0.027290202971618	0.0273877480056547	0.0277808544928229	0.0245969845818631	0.0281768873310121	0.401845575566645	0.962710012271199	0.970529222199586	0.416011065409463	0.346492670552145	0.0250915379044295	0.962431033473854	0.0282237089473498	0.283742316079245	0.73229857870696	0.106748365908733	0.964035035703068	0.0153680247291143	0.371067279271186	0.891161394532885	0.892816530926951
NA-rs845016-NA-0	0.0470666206938823	0.0946034397624963	0.934860515601369	0.937156782368329	0.0808034032492466	0.902513784083778	0.32458811556792	0.190296504151644	0.0456404771028472	0.113036979734991	0.513871121512925	0.891295828340343	0.842424560275467	0.436465275934401	0.109440405576204	0.923938128604913	0.468211115213909	0.450791093155973	0.131573919995207	0.373080899560757	0.0739624011945763	0.572710762598859	0.0723079965910228	0.899092795319237	0.104673262122451	0.461851997519	0.929091559926006	0.748777065729274	0.934996106544703	0.704892422860957	0.877166081475678	0.884053906302147	0.0525283019293162	0.0497462489049445	0.307348556276292	0.0533730627705175	0.914457492790092	0.0591420184458804	0.932956389548222	0.0792719084216646	0.0427472199954536	0.914009750034767	0.0496213881801479	0.0444601530637554	0.462165124805404	0.0448288823916702	0.939553522999774	0.933075397426544	0.609630518162122	0.451162748907125	0.885677095724501	0.0591868902688541	0.886399922264143	0.906476161147241	0.920793199099102	0.0438368249141854	0.0432456874202271	0.0734863696812897	0.931423919246228	0.821473320844381	0.890914417845066	0.13280984607581	0.0783578888971778	0.0580660701689232	0.900763782987802	0.735599381891182	0.0545348527957724	0.0476538562901908	0.801865309679269	0.128413382898796	0.458429057805634	0.0344751969776861	0.306929854336317	0.110984132212261	0.801918720167682	0.89348185265428	0.107949737118848	0.524032678007556	0.835370031321808	0.0821060934336775
NA-rs877309-NA-0	0.507991098723349	0.919487161749244	0.0287794937689684	0.193715931059982	0.0843174337033724	0.44031846658006	0.0297030293730682	0.0288721398960956	0.533489263353543	0.0326306469902885	0.959788227049588	0.227829210290618	0.829525821863926	0.548486233279464	0.215318082238879	0.928254411042652	0.962917715701706	0.169698154019042	0.0317217397220508	0.0317773273983272	0.561878962372497	0.963621826267873	0.960707861764124	0.265012489607532	0.871355060650673	0.92453296239931	0.0279193476202714	0.446460417197399	0.0312038966325292	0.96314981863072	0.959837963391519	0.116696767523143	0.962366715050897	0.171469157880758	0.434575381920563	0.0280948876506177	0.0304315204990054	0.963837350416243	0.962158017459263	0.924058029094984	0.0512213114263549	0.963125438070949	0.0314896367930375	0.0293373209765133	0.493717743811411	0.960469907500766	0.65008295150957	0.857209459871932	0.0652020996210487	0.0320006533258233	0.963279523208698	0.961474386563303	0.0284196367067584	0.96033045069888	0.956249144993328	0.762799155439726	0.0315188934647618	0.962005882766296	0.640212725692153	0.031497438572164	0.967188214551076	0.961796209952271	0.0286546653029443	0.762915206904233	0.845632594870592	0.172042588646556	0.538302961074595	0.138839191906549	0.776208463313403	0.874127617907755	0.0349302213878254	0.967574402617838	0.545308830567755	0.835284635984076	0.400862064073566	0.878327141060577	0.930743538578167	0.514120499561503	0.0447866897664725	0.490392875330266
NA-rs9292570-NA-0	0.862708552319221	0.093253317541184	0.961681386851496	0.612912865754977	0.959500127065002	0.449514373371462	0.0336933218869066	0.460476252012394	0.0328118472123468	0.47624918822443	0.499003715885414	0.0333764200404111	0.959063290058141	0.955607597307432	0.0334388253271055	0.0324539918964579	0.542102367008806	0.48126696330771	0.480943235882982	0.507977401095562	0.962022665763107	0.966251599019264	0.960386477152585	0.959562532351697	0.51420037827813	0.0340726290200967	0.0307319960167315	0.963896774529151	0.60962488721226	0.0383590921499254	0.0337381756867183	0.948055582534793	0.0345981985439769	0.485972711957517	0.623054699925439	0.497028198528491	0.518626278220417	0.0322901780188849	0.483510628380898	0.957359820747902	0.962916816511526	0.51248813322445	0.0360442460466012	0.48684833613645	0.958445087686823	0.96256578677387	0.166556127424717	0.0317568078341678	0.500485841444408	0.0329415331987587	0.489061773648895	0.517818909823807	0.462470295938804	0.957883440106573	0.0374610410710874	0.965511511322371	0.9604108542177	0.956234575422191	0.626714184940509	0.958469464751938	0.0319274472899731	0.524408518065705	0.962926567337572	0.545907139331962	0.0370739332770605	0.951127092739288	0.968086704481124	0.0329269069596898	0.549696310333444	0.497216389471179	0.0354708974750954	0.952151904556724	0.64180470874333	0.535600840259364	0.146602486496727	0.947269699368912	0.9040794037167	0.464298034717021	0.452824573114119	0.452182586925036
NA-rs9363764-NA-0	0.941221728686122	0.163523663178771	0.0740256221918578	0.539012719016465	0.0816028934106999	0.548077738221496	0.713658723435918	0.941259776011671	0.910572169025717	0.620178395708266	0.0735875901618256	0.546244637588021	0.076752347189497	0.558109549724438	0.944075278102256	0.922866333040118	0.6759694329766	0.127036277977804	0.249517447925427	0.934267848262805	0.586171891247548	0.573167510489577	0.928028086872858	0.258774654903101	0.0608553941173929	0.939656910476386	0.93880913801737	0.314937385274869	0.937996486166553	0.704871742379125	0.056669212734613	0.926614482392865	0.578978020001541	0.148682279497524	0.88367173429051	0.909063934018079	0.937160420576937	0.349671666783258	0.596161753135142	0.0682414531360428	0.939411066218996	0.518344241091604	0.948950213634708	0.141423044897369	0.605550662393561	0.937649182374367	0.572480707484805	0.880376250554544	0.939664715055985	0.588410830020207	0.0492509598251144	0.932342068246583	0.927307138832338	0.0895840516238257	0.223424787178787	0.93117528359643	0.927090561748446	0.0934356116562691	0.479639379711877	0.567112132292673	0.607069628698149	0.0654005861617582	0.1049863894638	0.0519650023809042	0.684476424740254	0.0937185276667577	0.040598607766416	0.941617811100806	0.0706911155578933	0.0774459792014188	0.920637149991958	0.0642201434973061	0.607905964185529	0.160848441659476	0.827966620015864	0.914627221339298	0.0468804223106641	0.887143375122337	0.866643656481707	0.532509130841658
NA-rs939290-NA-0	0.517351723194003	0.511716609402412	0.957519648504656	0.129730405009887	0.959323899199437	0.672840097528918	0.0379837695449622	0.958650962453816	0.919050097879993	0.0402590759616777	0.296530943565754	0.0427343128607877	0.0371840476153837	0.42256614439668	0.88804819459043	0.0395266477066612	0.0339090887866952	0.150680193752906	0.956646781276641	0.20566302695272	0.692120222926281	0.957991679497237	0.166392779127832	0.5131570841463	0.414160286700293	0.0337501196714253	0.960841420324345	0.615155764640163	0.153020843302892	0.660516577648243	0.513892438213253	0.934470102061171	0.54038469003651	0.150557309651532	0.420160151713424	0.929859022447699	0.954834728416693	0.550675745891281	0.0355641230726643	0.0405019183524887	0.561332528238238	0.95251455955027	0.513620337703068	0.52677673871528	0.957213413521867	0.938902707146457	0.955265798042149	0.03560020808656	0.0599751473377251	0.038176873132836	0.953888715890241	0.732870931591535	0.0432112202065972	0.956022608063311	0.0389190540943107	0.960662945796158	0.95719390810895	0.439406142638183	0.377120482842413	0.954462175029987	0.961628463735527	0.85318909589662	0.506059064385967	0.958002407474341	0.952606234990978	0.040370256815302	0.638879223099915	0.111059823766167	0.847316016067447	0.953571752930347	0.953951133211574	0.67434494013543	0.264074053850674	0.149870791201793	0.551273484922448	0.586072236494974	0.054301279565199	0.5114113257442	0.531553801407719	0.92768432780883
NA-rs951295-NA-0	0.953864487226873	0.221752457077758	0.206499940296725	0.836257374199023	0.140523030464507	0.0513324199659947	0.219915485805274	0.960572747500063	0.528474007539735	0.947240080207098	0.0525824184645745	0.457414225497613	0.0512514918260711	0.589478224436885	0.0445481067420333	0.859118111170711	0.536810580989702	0.22880295562942	0.0569603383230952	0.516207056595403	0.936816925800063	0.52651515653845	0.0501477490020521	0.357340242736115	0.04708905532807	0.503106448306075	0.964613304269263	0.374169395688914	0.500251537538648	0.538372591594011	0.943918126318907	0.164353930077447	0.522384896288852	0.0508410008994703	0.461731693010648	0.95592571720035	0.0427325863018184	0.550621016819565	0.508290724450341	0.0455426453290469	0.917456574639532	0.959517756567564	0.96049279439797	0.588322804607854	0.529502672450813	0.517375151916229	0.95573363474776	0.0443686997812387	0.958551494077632	0.040461723194804	0.799066506233867	0.0457415530464497	0.0416356687426121	0.54010035862949	0.0507717732135116	0.957687610559893	0.878261028895062	0.949590896416206	0.51059668891925	0.48294461604895	0.0422128911382122	0.311874228704307	0.0471378072195903	0.0592351015814312	0.505396812169698	0.96051717034373	0.958334060641452	0.591531654107719	0.719380564506148	0.0450453760355402	0.958337960792773	0.902411740916375	0.510527454219952	0.374171375888224	0.171324545556264	0.903400222894437	0.128689270914643	0.129482688547483	0.394907739308922	0.628639727793075
NAGS-cg09300856-17-42083686	0.851943333267857	0.051902559603447	0.713165458207121	0.867813221432188	0.904220611926831	0.0611636523708061	0.810107463602121	0.745359802602941	0.836455828541992	0.827534198623068	0.0819820894722358	0.750385413508506	0.601384634276512	0.792094472340056	0.809577784502409	0.866943104016085	0.769463615777729	0.844777545668424	0.738263273228332	0.132354279214563	0.827278626018787	0.0671179087697905	0.688232497270351	0.116083473720614	0.0615401830015413	0.867618127841134	0.0660790353974252	0.0734165053569864	0.869239355582797	0.0929395210138141	0.860841551955854	0.067152050148225	0.912793999785723	0.0857434939077675	0.839583178806597	0.839224206599056	0.0766228685259677	0.868397526737397	0.531036811746111	0.860173356406493	0.932362862436449	0.874658080074337	0.116452200607707	0.652715709018872	0.846163685632866	0.885794997719685	0.890795246458413	0.715994315277412	0.854347861777604	0.308165795197227	0.792918742762261	0.292641222689062	0.645363607039982	0.796884020000445	0.0984528658970154	0.376132500448807	0.910527012257669	0.745344195115657	0.884260586626041	0.902258945868778	0.0654605887137822	0.295307176610822	0.83551742836902	0.619305931550782	0.531372372722725	0.236623999889572	0.482980382929602	0.870282130826984	0.0535598796594553	0.0723269076509468	0.849770966131465	0.685064177351625	0.560330774362768	0.765448957396527	0.190302037515616	0.446864362968068	0.621656372768221	0.09152209197115	0.778724790035934	0.78793749166703
NAP1L4-cg27477067-11-2966810	0.640601486547277	0.0763518655956017	0.0788718083499993	0.95412021799297	0.0617141493404793	0.454171575338757	0.645310647861824	0.0763635726467254	0.932376321705702	0.523759262806208	0.087696973722156	0.092859783267751	0.534360973186401	0.0834375582882806	0.0694125110419703	0.124227851166375	0.0924490608908243	0.151281870725879	0.122211311610301	0.876571735761336	0.856022934276289	0.0936617162697311	0.890766535248941	0.0962645839695889	0.875512247634632	0.952683177467523	0.0718895279422473	0.086239445857243	0.0845770445976636	0.690289138279457	0.933044599207352	0.0782893825565903	0.757783214770936	0.0652038261629648	0.390611068024875	0.920809755195389	0.940594671594608	0.657654757684276	0.0858921366739037	0.0724192720055992	0.773621879353841	0.926993029363942	0.851971318999861	0.0708778436076323	0.87216500660082	0.0832970736747951	0.0622077966628661	0.649561283007357	0.840937423315681	0.567346565315296	0.906668613025434	0.728607292195243	0.933553855931237	0.0816522329919014	0.0744289824485178	0.0704095615626804	0.948412054982524	0.9307480660119	0.0535367741305062	0.960672264271922	0.617060557912505	0.896384944200771	0.93207388955167	0.110675963902985	0.676172385799344	0.0722836653300818	0.0833273168901982	0.807929392672132	0.092218822218723	0.12049232627029	0.0779791457018096	0.0890315775502689	0.166794674402943	0.799012736828455	0.140181917698176	0.431558302783894	0.0860120715103069	0.0792256411293824	0.829486447656298	0.846172566857147
NCALD-cg00680551-8-103135595	0.815729517691623	0.0884321434592952	0.871286705358225	0.0703234306060663	0.92720969604788	0.103113038117833	0.902222910886521	0.0620377482652278	0.886862110342468	0.88096536561085	0.542157630184187	0.808147152629775	0.0890330358918306	0.893789931861733	0.535134212141565	0.901300111793699	0.561446667458468	0.812075389360003	0.133914628133646	0.0768161903965797	0.140850253450736	0.0805854247461206	0.831462949581826	0.558739725087874	0.110176450624309	0.919137642672504	0.220764069604316	0.247014094538619	0.898865326872256	0.0798489413263734	0.546673102700757	0.903675392756725	0.123773592859881	0.0744848057963203	0.893952836141333	0.88338064103773	0.646841676109478	0.87253336206079	0.496225451660163	0.912608790317049	0.920817410154365	0.611189050270615	0.154042573674129	0.752678733163434	0.112714635866935	0.101511308614224	0.930948690680848	0.788353794921044	0.0931690487391528	0.0664644525815363	0.075925581969786	0.542422959310242	0.55869973062402	0.535245416260573	0.295680528725625	0.062011410447568	0.929767390785068	0.413515924935727	0.93359905551721	0.120394548401597	0.0695723150653969	0.0821920316233705	0.627608240894702	0.763760126075127	0.271844803743474	0.90144643300292	0.138071125950259	0.923285361216564	0.0727621174264214	0.345921379123853	0.910171078971423	0.178486019411912	0.571647828189377	0.793491669358	0.187905605637273	0.420077084084917	0.554385056036867	0.0585093346522335	0.808687751801116	0.828360600018559
NCOA7-cg22135324-6-126240239	0.846502536113156	0.0898811714667772	0.0437875537232707	0.501519899366483	0.0534429505697897	0.0580974820798172	0.855133565303936	0.0510498326083356	0.843467481087439	0.0360989427757697	0.0539678170448252	0.505640784107283	0.086051987610802	0.557294279250841	0.219428558740942	0.86626990510418	0.45770428017169	0.754072379153496	0.481198396253116	0.418764651018214	0.848138597597607	0.0460021390361531	0.745982801437892	0.616514436811455	0.16913308243242	0.0374462301401269	0.0528985723298829	0.361271284648702	0.792360315360275	0.57410366468739	0.804463463109887	0.0415495542925427	0.219607091389514	0.0511493426091787	0.331258287923804	0.813000835829286	0.373795886519532	0.0476577122854755	0.541199024408579	0.841343625481208	0.871170284851585	0.0380998742633126	0.515167403305652	0.776790902581291	0.4780648068148	0.177893864859594	0.703767146962539	0.751180735599583	0.379086501564361	0.342606330372901	0.0466177352178399	0.145408727525514	0.285431981359033	0.880595442872624	0.0750707663412841	0.447491822438098	0.89470537563924	0.681187157065329	0.847743484358965	0.890265473542796	0.0502420455426674	0.100016557729128	0.832341872757874	0.0506498414284758	0.0605774273949482	0.819430937942593	0.211401418672926	0.87090297367285	0.0762707398808636	0.51833708950898	0.795522196857654	0.789914515633668	0.479377900037592	0.702028348542271	0.110712559956069	0.377518246070064	0.262902919671482	0.0385101620207485	0.730642970027065	0.793258853591388
NEFH-cg10188823-22-29876206	0.425002391907249	0.0316091455013809	0.0313946246316396	0.589378033251641	0.893284873939798	0.0310221383941797	0.809340907420311	0.0431874218982352	0.73004424301531	0.804732609100323	0.715245228287749	0.662416538829372	0.202923561887041	0.519693854000774	0.0440903597408735	0.806208902722088	0.408797290388021	0.851757533937336	0.150661402543753	0.0321376469168344	0.664645605684956	0.0396302758399797	0.723759756626753	0.0532201729380897	0.216069790822731	0.409409649961646	0.56105250259203	0.480878252810815	0.458532978942674	0.79368575940351	0.821208786991316	0.302555829648653	0.938313779593355	0.0306184491211212	0.759858743529898	0.0384718631433769	0.0333116611312367	0.828323079107827	0.82946589028663	0.593919050026119	0.898317338524956	0.770006555763523	0.111240267444206	0.573743362226952	0.0315135862048598	0.17470919204175	0.871916645123842	0.716485548952799	0.920642135400986	0.14293182556903	0.828651686076476	0.0417774347271175	0.53093182229063	0.494576385438658	0.0687563593816706	0.0495411400220269	0.895725536380536	0.832237109885742	0.881082536830969	0.897838566947488	0.0424326984746908	0.0310211632993174	0.627787994978817	0.505365810091782	0.107708473852374	0.748413080034338	0.0560986529720727	0.647286966943437	0.0291324045507316	0.698966994653836	0.271989530995108	0.906532512741184	0.498647129289285	0.239392544202364	0.26131403079202	0.400112191699181	0.801302784886666	0.169753182499093	0.470816991813313	0.562003245486876
NID2-cg18905461-14-52534596	0.0435952717104447	0.037751823771034	0.62260966288256	0.615996647187483	0.0520185760677728	0.0441882973066995	0.888567012237086	0.0764857587685106	0.869220527530324	0.894603583643698	0.0547818022424265	0.757777557873628	0.0450973431220109	0.871500945036974	0.870326598297023	0.875908646795979	0.77922791792763	0.0422278015032918	0.752453982701987	0.0370212708572268	0.957274099492632	0.0417762047087754	0.0666013485835683	0.111404042232191	0.362881033030801	0.0332563386178469	0.201553686573367	0.618104424018908	0.911057117826626	0.0411266075918255	0.904303648700858	0.0392968115086448	0.964120228867816	0.857741385684401	0.87985012119477	0.132253573721566	0.383119982245085	0.0411500164969407	0.929357029400525	0.616446293239907	0.0411744007731025	0.610272194515742	0.0818863882528233	0.059077336331087	0.352609400540409	0.0390783283942353	0.95428946409043	0.702182383595799	0.498088918234775	0.0368300981321185	0.48984703289209	0.0511397667549019	0.0565842879363059	0.303395103648596	0.0540785597179206	0.0417157317038942	0.683208490628789	0.0414514061503004	0.0386403867943695	0.0366369746649171	0.0370993005409446	0.040232192342211	0.0445043175257562	0.713735653641254	0.0580151572614796	0.447875841391375	0.0398420439236224	0.557617763943024	0.0419937124521386	0.0656328051344221	0.63415317921755	0.946015391503212	0.339806399890435	0.756857438338949	0.218862357787908	0.374787448491407	0.699482119940453	-0.021653898785907	0.722702864713014	0.760864875396586
NKX6-1-cg02489958-4-85417416	0.863438423687651	0.063605762476898	0.85521296559155	0.883070682577207	0.713579822771041	0.0748965057041402	0.876943038135922	0.293368534820299	0.886410019608396	0.897615914026727	0.224116302369749	0.700541389134952	0.0739807237320939	0.811670897514893	0.0973229236457863	0.896725489169988	0.359045414012572	0.886664566035131	0.401462016279068	0.0557284770794343	0.908276630465959	0.0731010268856767	0.734396063890698	0.0800664314057565	0.523175194478654	0.129386995951396	0.107493077431196	0.381405513344954	0.479666285706629	0.704632662162359	0.850652585930966	0.0683748507019316	0.906409956669903	0.0600352855869495	0.892732718782812	0.83346923921586	0.641637785550626	0.882294364739349	0.0506463260077268	0.759959937214743	0.93181876148111	0.909344555129847	0.12668158680288	0.844459598154082	0.893041880534824	0.219733422516313	0.913144221331223	0.66562756717831	0.800898024604112	0.460292474338471	0.782532646206237	0.0851671126771115	0.897648098057694	0.862466075842997	0.204490870395853	0.066126844902606	0.524090976450701	0.742596164871492	0.927290565851492	0.386067321466766	0.0808427492436147	0.494912738921752	0.0773424920575931	0.682891861607665	0.333218216798801	0.488570534274024	0.0510208310953367	0.715912677379279	0.13113078526558	0.113949389097805	0.513664325691225	0.915681883409247	0.582590541853309	0.739040340729272	0.323312334553118	0.421257069820407	0.111239565520938	0.337128369514343	0.371431934149818	0.854168931108512
